,Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV
1691,9837,68,21.6,8.1,2.9,6.4,45.5,0.2,0.6,19.2,1.9,2.4,73.5,2.0,3.0,4.8,1.3,0.6,0.7,1.4
1692,13096,23,7.5,3.0,1.1,2.5,43.6,-0.4,-0.9,-15.4,1.2,1.7,68.0,3.0,1.2,3.6,-0.0,0.2,1.7,0.2
1693,4605,96,23.9,10.1,4.0,8.3,49.7,0.4,1.2,14.6,1.9,2.7,69.4,1.4,1.8,3.4,5.0,1.5,0.1,1.6
1694,8965,47,21.7,8.6,3.2,7.5,43.9,0.4,1.4,14.9,1.6,2.1,74.8,1.0,2.3,3.2,1.8,0.9,0.3,1.5
1695,6392,84,26.8,9.9,3.9,8.7,46.8,0.3,1.0,22.7,1.8,3.2,55.3,1.6,3.0,4.5,4.1,1.8,0.2,2.3
1696,9022,65,18.8,5.1,2.0,5.2,39.2,-0.2,-0.1,3.7,1.2,2.1,61.7,1.2,2.3,3.6,1.3,0.5,0.3,1.3
1697,3822,27,9.4,4.2,1.6,4.3,37.8,0.4,1.3,25.8,0.5,0.6,83.4,0.4,0.4,0.7,1.3,0.6,-0.0,0.6
1698,7,83,23.9,11.3,4.5,10.1,42.6,0.1,0.4,-3.7,2.3,3.6,71.2,1.0,2.0,2.8,4.0,0.8,-0.3,2.9
1699,7423,52,17.9,5.9,1.8,5.2,36.1,1.3,3.6,43.4,1.4,1.7,80.3,0.4,1.6,2.1,1.4,0.9,-0.0,1.0
1700,11357,64,14.2,5.2,2.0,3.6,53.3,0.1,0.2,17.4,0.8,1.0,80.7,0.5,1.4,1.9,1.5,0.5,0.1,0.8
1701,6972,53,11.6,5.9,2.2,4.5,51.8,0.0,0.1,11.6,1.5,2.0,73.5,0.7,1.9,2.8,0.1,0.1,0.1,0.8
1702,204,55,13.4,2.6,1.1,2.1,48.8,-0.3,-1.2,10.4,0.6,0.8,73.5,1.1,2.3,3.6,0.7,0.3,0.5,0.4
1703,5713,57,11.7,5.2,2.0,4.3,45.1,-0.3,-0.4,10.2,1.3,1.5,87.4,1.1,1.5,2.9,0.6,0.2,0.1,0.8
1704,7720,55,16.1,5.9,2.2,4.1,55.0,-0.1,-0.3,4.3,1.4,2.0,69.6,1.3,1.9,3.2,0.3,0.7,0.8,0.5
1705,11895,96,45.4,20.5,8.5,15.3,58.9,0.9,2.3,3.1,3.0,4.4,63.7,2.3,8.6,10.8,4.8,1.7,0.7,3.6
1706,9758,85,42.9,20.8,8.5,19.1,44.0,0.2,1.1,14.1,3.7,5.2,76.3,3.7,4.5,8.0,3.7,1.2,0.3,3.2
1707,12345,74,9.8,4.2,1.8,3.8,47.0,-0.5,-1.3,-7.3,0.9,1.5,68.8,0.5,0.7,1.1,0.4,0.3,0.1,1.0
1708,13402,52,18.9,8.4,3.5,6.7,53.6,-0.1,-0.4,0.9,1.4,2.6,54.2,2.0,3.1,5.0,0.3,0.4,0.3,1.1
1709,5524,50,25.8,13.6,4.5,9.1,50.2,0.4,0.9,36.9,3.9,4.8,80.9,1.1,1.8,3.2,2.5,0.7,-0.2,1.2
1710,12079,43,10.2,2.6,1.0,2.5,42.5,-0.1,-0.1,4.3,0.5,0.9,57.2,0.3,0.9,1.2,1.4,0.3,-0.0,0.7
1711,59,52,27.7,13.5,4.9,11.7,42.3,0.6,1.5,27.0,2.4,3.1,82.0,2.5,4.0,6.3,1.2,0.9,0.4,1.9
1712,13532,40,32.3,14.5,6.2,12.5,51.8,0.6,1.4,32.4,1.9,2.5,79.4,1.2,3.0,4.2,4.1,0.8,0.3,1.9
1713,2999,69,23.4,9.5,3.9,8.6,47.2,0.2,0.5,15.0,1.9,2.6,75.0,0.8,2.9,3.6,1.3,1.2,0.4,1.6
1714,11010,42,16.4,5.5,2.3,5.2,46.8,-0.3,-0.6,19.0,1.0,1.4,64.7,0.9,1.6,2.6,1.3,0.7,0.3,1.2
1715,3282,45,7.9,1.7,0.7,1.6,48.3,-0.1,-0.3,11.7,0.2,0.3,62.1,0.4,1.0,1.5,0.1,0.1,0.2,0.3
1716,11193,36,12.0,2.9,1.2,2.9,43.3,0.5,1.3,39.6,0.2,0.2,69.8,0.4,0.9,1.4,0.6,0.5,-0.1,0.4
1717,1129,37,10.7,4.4,1.8,4.1,45.5,-0.5,-1.2,-18.9,1.2,2.4,47.0,1.8,2.5,3.9,0.4,0.6,0.9,1.0
1718,5535,58,11.3,2.8,1.0,2.7,36.9,0.1,0.1,34.8,0.8,1.4,53.7,0.8,1.3,2.2,1.6,0.5,0.1,0.9
1719,4003,69,18.7,9.5,3.7,7.8,46.7,0.3,0.6,21.7,2.0,2.6,74.8,1.2,1.6,2.7,2.3,0.5,0.1,1.8
1720,2672,79,40.3,17.5,7.2,14.6,52.9,0.8,2.1,19.6,1.9,2.3,85.1,1.8,5.3,7.5,1.4,0.9,0.4,1.9
1721,2837,47,13.4,3.7,1.4,3.4,43.6,0.9,2.4,31.0,0.5,0.7,75.8,0.2,1.2,1.2,1.0,0.5,-0.0,0.7
1722,225,27,10.1,2.8,1.0,2.5,42.5,0.1,0.2,14.3,0.7,1.2,61.2,1.0,3.0,4.1,0.1,0.3,1.9,0.3
1723,7491,62,12.5,3.3,1.3,3.4,38.2,0.2,0.9,11.5,0.6,1.0,61.2,0.4,1.0,1.6,0.7,0.9,0.2,0.7
1724,11626,58,13.3,3.8,1.4,3.2,42.2,-0.0,0.0,38.2,0.6,0.6,91.5,0.3,1.1,1.3,1.0,0.3,0.2,0.4
1725,67,55,12.0,4.1,1.4,3.4,42.7,0.4,1.3,24.7,0.6,1.2,50.7,0.5,1.5,1.9,1.4,0.4,0.1,0.7
1726,13670,84,27.0,13.3,4.9,7.6,63.6,0.0,-0.0,-4.7,3.2,5.1,55.5,2.5,5.7,8.5,1.2,0.9,1.1,1.7
1727,2098,51,15.5,4.4,1.8,4.5,38.8,0.1,0.3,15.3,0.6,1.0,62.5,0.9,2.2,3.1,1.0,0.3,0.2,1.4
1728,2238,67,19.3,7.3,2.5,6.1,39.7,0.8,2.1,31.2,1.4,2.0,66.3,0.7,2.0,2.7,2.1,0.5,-0.0,1.2
1729,7625,62,19.6,6.5,2.4,6.8,34.3,0.7,2.1,34.1,1.1,1.6,81.6,0.2,1.5,1.5,3.6,0.9,0.1,1.4
1730,5880,75,23.7,9.6,3.3,8.1,42.8,0.9,2.5,42.4,1.9,2.4,77.3,0.5,2.1,2.8,3.1,0.9,0.7,1.8
1731,5925,61,16.7,5.0,1.9,4.5,43.0,-0.2,-0.5,-8.0,1.3,1.9,64.9,2.0,3.2,5.2,0.5,0.4,0.5,1.0
1732,10017,64,31.5,7.3,2.8,7.0,41.1,0.1,0.2,15.7,1.7,2.4,61.8,2.7,4.8,8.1,1.6,0.9,1.5,1.2
1733,9791,38,9.4,2.7,1.1,2.8,40.8,0.1,0.3,21.2,0.4,0.6,73.4,0.4,0.7,1.2,0.4,0.2,0.2,0.8
1734,7127,90,22.8,9.5,3.9,8.2,46.9,0.7,1.9,27.1,1.1,1.4,79.1,0.4,1.6,2.2,3.1,0.9,0.1,1.4
1735,4837,56,15.5,6.2,2.0,5.1,37.8,0.6,1.6,45.7,1.3,1.4,100.2,0.4,1.4,1.8,2.3,0.3,-0.2,2.6
1736,1868,67,18.7,7.1,2.5,7.1,34.3,0.6,2.0,53.3,1.4,1.8,72.1,0.2,0.8,1.0,5.8,1.4,-0.5,1.8
1737,4411,74,21.8,7.4,2.7,6.4,42.4,0.9,2.4,50.4,0.9,1.4,78.0,0.5,2.7,3.3,1.7,0.7,-0.0,1.2
1738,3631,73,26.6,11.3,4.3,10.2,42.6,0.2,0.6,0.8,2.4,3.5,70.9,1.1,3.6,4.8,2.9,1.4,0.3,2.1
1739,6711,41,14.8,7.4,2.7,7.5,35.1,0.2,0.8,6.1,1.9,2.6,72.5,0.7,1.0,1.7,1.6,0.6,0.1,2.3
1740,12530,55,15.7,4.2,1.6,2.9,52.4,-0.8,-1.9,-6.5,1.6,2.5,65.4,1.7,1.4,2.8,0.7,0.4,0.4,0.9
1741,4801,96,19.3,9.3,3.5,6.7,52.8,0.3,0.7,34.2,1.5,2.2,73.5,0.9,2.1,3.1,1.6,0.7,0.7,1.2
1742,5916,70,17.5,8.3,3.5,8.2,42.0,0.2,0.5,36.6,0.9,1.2,68.2,0.7,1.7,2.4,1.5,0.5,0.3,1.6
1743,11303,93,22.8,6.6,2.6,6.1,41.7,0.1,0.3,4.1,1.5,2.1,68.7,2.5,4.1,6.5,0.8,0.6,0.4,0.9
1744,4533,53,26.4,16.2,6.6,16.1,39.5,0.5,1.5,27.5,2.6,3.6,65.8,0.7,3.2,3.6,3.4,1.0,0.1,2.7
1745,1620,62,28.2,8.3,3.2,8.6,36.9,0.5,1.6,20.7,1.2,1.6,77.1,0.8,4.0,4.5,1.3,0.7,0.1,1.5
1746,8507,88,25.4,9.5,3.6,7.4,47.5,0.3,1.1,16.2,2.2,4.0,53.6,3.6,4.0,7.8,0.7,0.7,0.4,1.0
1747,13740,43,16.4,6.6,2.7,6.3,42.6,-0.4,-0.6,16.0,1.7,2.5,70.7,0.7,0.9,1.4,4.2,0.9,-0.0,2.1
1748,160,71,24.2,10.2,3.6,8.4,40.9,0.3,1.2,32.6,1.9,2.3,82.5,0.5,2.1,2.3,4.4,1.1,-0.1,1.9
1749,13506,76,17.2,5.6,2.1,5.6,36.8,0.4,1.5,17.1,1.4,2.2,66.7,0.8,2.1,3.1,1.3,0.4,0.1,0.7
1750,1744,75,25.8,10.7,4.1,7.5,54.1,0.5,0.9,25.5,2.1,2.9,72.9,1.2,3.4,4.7,3.2,1.1,0.4,1.9
1751,1910,87,28.2,15.4,6.1,12.7,50.6,0.6,1.9,41.7,2.6,3.3,79.2,1.2,2.2,3.3,2.3,1.0,0.2,2.2
1752,10783,60,11.4,4.0,1.6,2.4,62.6,-0.0,-0.2,10.6,0.7,1.5,46.4,1.1,1.9,3.4,0.1,0.2,0.4,0.6
1753,340,51,24.6,7.6,3.0,6.3,47.4,0.7,2.0,30.9,1.2,1.4,78.7,1.1,2.7,3.7,1.5,0.9,-0.1,1.1
1754,1871,47,17.6,5.9,2.0,4.8,41.5,0.9,2.5,20.8,1.6,2.0,75.5,0.5,1.7,2.2,0.9,0.8,0.1,0.9
1755,12281,62,14.8,3.4,1.5,3.0,49.8,0.5,1.5,13.4,0.2,0.2,73.6,0.4,1.7,2.2,0.8,0.2,0.2,0.8
1756,7276,79,23.7,11.3,4.7,9.3,52.0,0.2,0.7,28.3,1.4,1.9,72.1,1.7,2.6,4.5,1.3,0.8,0.5,1.2
1757,1983,79,23.4,5.7,2.4,5.7,43.5,0.4,1.0,14.3,0.9,1.1,80.7,1.4,2.8,4.4,1.0,0.7,0.2,0.7
1758,5378,80,19.9,11.0,3.5,9.1,38.5,0.7,2.1,44.7,2.2,2.9,85.2,0.4,1.3,1.6,3.1,0.7,-0.1,1.5
1759,4485,84,21.3,9.2,3.6,8.8,40.1,0.1,0.5,14.0,2.3,3.4,66.6,0.3,0.7,1.0,5.0,0.9,-0.2,2.4
1760,6950,65,18.5,6.6,2.3,5.1,46.4,0.6,1.6,20.7,1.9,2.5,81.6,0.9,2.3,3.2,1.6,0.8,0.6,1.3
1761,7336,67,23.8,10.0,3.8,10.8,32.5,0.4,1.2,43.1,1.8,2.0,90.9,0.3,1.9,2.1,3.4,1.2,-0.0,2.0
1762,7756,63,11.8,6.2,2.3,4.1,53.2,0.2,0.8,12.5,1.5,2.2,68.0,1.2,1.3,2.6,0.8,0.2,0.0,0.8
1763,8545,84,16.1,6.3,2.7,6.0,46.0,0.4,1.2,28.9,0.7,1.6,38.8,1.2,1.4,2.6,1.2,0.9,0.2,1.1
1764,6443,42,17.1,6.4,2.8,6.9,38.6,0.3,0.6,9.6,0.5,0.6,77.9,1.0,2.1,3.3,0.3,0.5,0.4,0.8
1765,5012,85,23.9,10.7,4.1,7.9,53.4,0.2,0.7,37.8,2.4,3.4,68.9,1.7,2.0,3.7,4.4,1.4,0.2,3.4
1766,6755,58,19.6,7.9,2.8,5.9,47.9,-0.1,-0.1,25.8,2.0,2.7,74.2,1.0,1.3,2.3,2.0,0.9,0.1,1.6
1767,11748,64,7.5,3.1,1.0,1.8,53.6,0.1,0.6,10.2,1.4,1.8,81.7,0.8,0.9,1.7,0.7,0.5,-0.2,0.8
1768,12184,60,15.3,5.3,2.1,4.9,42.6,0.5,1.4,14.7,0.8,1.1,70.1,0.7,1.5,2.2,2.4,0.6,0.1,1.3
1769,1905,53,15.6,4.8,1.8,4.6,40.3,0.0,0.3,31.6,1.0,1.4,67.2,0.6,1.9,2.7,0.6,0.4,0.4,0.8
1770,9443,62,16.7,7.7,2.7,6.3,42.1,0.0,0.0,-0.4,2.5,3.4,77.1,2.0,2.2,4.2,1.8,0.8,0.2,1.5
1771,5148,73,14.7,5.6,2.0,3.9,49.9,0.5,1.5,14.6,1.0,1.4,76.9,0.7,1.2,1.9,0.7,0.4,0.0,0.5
1772,7584,60,18.3,8.1,3.1,7.2,43.7,0.2,0.7,25.4,1.8,2.6,72.7,0.4,1.0,1.5,1.7,0.7,-0.0,1.4
1773,3254,37,35.6,10.9,4.0,9.5,42.3,1.0,3.0,32.4,1.9,2.4,77.1,1.3,2.7,4.0,4.5,1.5,0.4,1.5
1774,3464,58,15.1,4.9,1.7,5.4,32.4,0.8,2.4,36.7,0.7,0.9,73.1,0.0,0.6,0.7,3.4,0.7,-0.4,1.4
1775,6206,85,25.4,8.0,2.8,8.4,36.2,0.8,2.8,37.9,1.3,1.7,81.2,0.3,2.0,2.1,4.1,0.9,0.2,1.7
1776,4354,37,11.7,3.4,1.3,3.2,41.8,-0.5,-1.3,6.3,0.8,1.0,82.0,1.0,1.1,2.1,0.2,0.2,0.4,0.4
1777,8444,26,16.2,4.9,1.8,4.5,40.1,0.8,2.3,44.8,0.6,0.8,74.2,0.6,1.4,2.1,1.5,0.4,-0.0,0.5
1778,12937,60,15.4,5.4,2.3,5.6,39.8,0.1,0.3,4.7,0.7,1.1,70.2,0.4,1.6,2.0,0.9,0.2,0.3,1.4
1779,11775,47,22.2,8.9,3.1,7.8,39.2,0.7,2.0,27.7,1.9,2.5,75.6,1.1,2.5,3.4,1.6,0.8,0.4,1.1
1780,7710,58,13.0,4.8,1.7,4.5,38.6,0.0,0.5,11.9,0.9,1.2,82.3,0.8,1.2,1.9,1.8,0.7,0.2,1.4
1781,1083,78,29.4,12.7,5.1,11.5,46.8,0.3,1.1,1.0,2.3,3.2,66.1,1.0,3.0,4.0,3.0,1.0,0.3,3.0
1782,8186,75,29.8,17.2,6.6,14.4,46.9,0.2,0.7,21.7,3.9,5.4,73.4,2.3,3.1,5.6,2.4,1.3,0.5,2.6
1783,7909,55,13.9,4.6,1.6,4.1,40.1,0.2,0.7,0.1,1.1,1.1,80.6,0.4,0.8,1.2,2.4,1.1,-2.6,0.6
1784,12723,69,13.3,4.9,1.9,3.3,54.3,0.6,1.5,44.9,0.6,0.8,73.7,0.8,1.8,2.5,1.4,0.6,0.2,0.5
1785,4281,69,5.1,1.8,0.7,1.5,44.9,-0.2,-0.7,38.1,0.4,0.7,62.0,0.3,0.7,1.0,0.2,0.2,-0.3,0.6
1786,4983,71,12.9,4.6,1.6,3.6,43.0,-0.1,0.1,9.5,1.3,1.6,82.1,0.7,1.0,1.7,2.5,0.6,0.1,1.6
1787,2188,58,17.6,5.4,2.4,5.3,44.5,0.1,0.5,10.5,0.5,1.0,51.9,1.5,1.6,3.0,1.0,1.0,0.2,0.8
1788,6481,74,11.6,6.9,2.4,4.7,49.2,-0.3,-0.9,26.3,1.8,2.7,75.3,0.9,0.9,1.9,0.6,0.4,0.1,1.0
1789,2701,57,25.8,14.1,5.0,10.9,46.5,0.6,2.0,8.8,3.2,3.6,86.4,0.5,2.0,2.8,2.2,0.8,0.2,1.6
1790,257,57,21.8,9.3,3.8,7.7,49.9,0.5,1.5,17.9,1.8,2.8,56.2,0.8,1.9,2.7,3.5,0.9,0.3,1.9
1791,11121,52,17.5,6.8,3.0,5.6,51.9,0.2,0.1,31.3,0.6,0.9,67.1,2.8,4.1,6.7,0.1,0.2,1.0,0.4
1792,13316,45,12.3,5.5,2.4,4.4,53.1,0.4,1.3,3.9,0.6,1.2,61.8,0.5,1.0,1.6,1.0,0.6,0.1,0.8
1793,5744,50,15.4,6.0,2.4,5.6,42.5,0.8,2.2,47.8,0.9,1.4,61.2,0.3,0.9,1.2,3.6,0.9,-0.0,1.3
1794,7953,87,38.0,11.6,4.6,10.1,45.2,0.2,0.8,34.9,2.2,3.3,68.7,1.8,4.1,5.8,3.7,1.9,0.3,2.4
1795,3312,72,30.3,10.4,4.0,9.2,44.1,0.3,1.0,34.3,2.0,2.4,85.3,1.1,3.0,4.1,1.7,0.5,0.2,1.8
1796,4363,57,13.3,5.0,2.1,4.6,43.7,-0.1,-0.1,10.9,1.0,1.2,73.8,0.9,2.3,3.0,0.7,0.6,0.2,1.0
1797,6239,66,23.0,6.4,2.4,5.2,44.6,0.5,1.0,18.0,1.1,1.6,65.5,0.6,1.8,2.3,3.3,0.7,0.2,1.9
1798,3383,70,19.4,9.1,3.6,8.5,43.3,0.2,0.7,40.4,1.1,1.5,72.3,1.1,2.0,3.2,1.4,0.6,0.2,1.5
1799,11857,53,21.1,9.8,4.2,9.8,43.2,0.7,2.2,42.6,1.2,1.5,84.3,1.1,2.0,3.1,1.6,0.6,0.3,1.3
1800,2517,52,7.3,3.7,1.3,2.7,48.0,0.7,1.4,26.0,0.7,1.1,68.5,0.4,0.7,1.2,0.4,0.3,-0.9,0.5
1801,11762,63,20.3,7.6,3.0,6.3,49.3,0.3,0.8,3.9,1.2,1.8,72.4,0.9,3.0,4.0,1.7,0.8,0.2,1.2
1802,6183,59,10.8,3.4,1.1,2.6,41.4,0.6,1.7,41.1,0.7,1.0,76.1,0.1,0.5,0.7,2.7,0.5,-0.1,0.7
1803,9352,70,14.3,5.5,2.8,4.4,61.3,-0.5,-1.6,-8.5,0.6,1.2,52.6,2.4,3.3,5.7,0.3,0.3,0.4,0.6
1804,5514,59,11.3,2.6,1.1,2.6,45.2,0.5,1.2,14.1,0.2,0.3,78.9,0.2,0.6,0.8,1.3,0.3,0.1,0.8
1805,2371,67,11.7,3.7,1.4,3.7,40.3,-0.2,-0.5,21.5,0.6,1.0,66.8,0.4,1.4,1.8,1.3,0.5,0.2,1.2
1806,6726,53,10.1,4.6,1.8,3.4,51.6,0.2,0.4,13.7,0.7,0.7,83.3,1.1,1.6,2.5,0.1,0.2,0.3,0.6
1807,4304,69,18.8,9.5,3.6,7.9,44.0,0.2,1.1,17.2,2.1,2.9,70.2,0.4,1.3,1.8,1.9,0.6,0.1,1.5
1808,9428,67,23.8,8.0,3.0,5.8,51.0,0.1,0.1,9.5,2.2,3.4,71.3,1.9,2.1,3.8,3.8,1.6,0.3,1.9
1809,1144,55,23.3,7.9,2.9,7.7,36.3,0.9,2.7,29.4,1.1,1.5,78.1,0.4,2.3,2.6,2.7,0.7,0.1,1.7
1810,11608,52,11.4,4.3,1.5,4.3,35.7,0.7,2.1,16.9,0.7,1.0,73.9,0.3,1.2,1.6,1.5,0.3,0.1,1.1
1811,4994,60,17.1,9.3,4.1,8.1,49.7,-0.1,-0.5,15.0,1.3,1.7,72.3,2.6,2.5,4.8,0.5,0.4,0.3,1.0
1812,4109,43,17.5,6.7,2.7,5.6,47.7,0.2,0.6,8.7,1.1,1.6,66.3,1.1,2.7,3.6,0.7,0.4,0.5,0.7
1813,7744,71,19.2,6.4,2.6,4.4,59.3,0.2,0.4,16.2,1.0,1.5,73.2,0.9,2.4,3.2,1.6,0.7,0.2,1.2
1814,11396,56,13.2,4.9,1.7,3.9,42.8,-0.1,-0.2,1.7,1.2,1.6,74.5,1.0,2.8,3.8,0.5,0.4,0.7,0.8
1815,8946,64,17.8,9.5,3.5,8.8,38.6,-0.3,-0.3,22.0,2.6,3.8,75.7,1.0,1.3,2.3,2.5,0.8,0.2,2.0
1816,13056,30,3.3,0.9,0.4,1.0,35.0,-0.2,-0.5,13.1,0.1,0.2,64.2,0.1,0.2,0.4,0.1,0.1,-0.9,0.2
1817,174,67,21.3,8.5,2.9,6.4,45.6,0.7,1.9,36.4,2.2,3.0,65.5,0.8,1.8,2.8,0.8,0.5,0.3,1.1
1818,5889,36,20.6,8.5,3.4,8.1,42.1,0.7,2.1,13.0,1.2,1.9,67.6,1.0,1.5,2.6,1.1,0.7,0.3,1.1
1819,1889,29,4.4,1.2,0.5,1.4,40.0,-0.6,-1.3,4.8,0.2,0.4,44.6,0.3,0.6,1.0,0.0,0.0,0.3,0.2
1820,3583,91,23.2,5.4,2.4,4.2,53.5,-0.1,-0.3,-5.2,1.2,2.2,54.0,1.9,2.7,4.7,1.4,0.7,0.3,1.0
1821,11597,88,33.6,14.4,5.8,11.1,53.6,0.3,0.8,26.1,2.1,3.2,71.2,2.3,6.8,8.9,1.3,1.1,3.4,2.0
1822,13217,37,13.5,2.7,1.0,2.8,35.3,0.8,2.6,43.4,0.3,0.4,68.5,0.1,0.8,1.1,1.5,0.7,-0.1,0.5
1823,2839,87,29.3,13.3,5.2,9.6,55.6,0.2,0.5,23.5,3.0,4.2,72.5,2.2,3.2,5.4,1.8,1.1,0.2,2.3
1824,7691,80,26.5,12.7,4.8,9.4,51.3,0.4,1.2,23.0,3.1,4.0,85.3,1.3,1.8,3.2,2.2,1.2,0.1,1.7
1825,2643,49,7.5,2.5,0.9,2.5,38.1,-0.5,-1.3,16.9,0.9,1.6,50.5,0.4,0.5,0.9,0.9,0.3,0.2,0.7
1826,1544,74,24.8,10.8,4.1,9.2,44.4,0.5,1.5,-15.3,2.1,2.7,79.3,0.8,1.7,2.5,3.0,1.1,0.2,2.9
1827,440,51,10.3,2.9,1.3,2.3,53.5,0.4,1.1,23.1,0.3,0.5,57.5,0.8,0.9,1.6,0.2,0.2,0.3,0.3
1828,3418,65,29.3,12.8,5.4,11.0,48.8,0.1,0.3,21.1,2.3,4.2,49.7,1.9,4.5,6.1,1.4,0.8,0.6,2.0
1829,5035,60,16.0,6.9,2.7,6.3,41.4,0.2,0.6,21.3,1.6,2.0,75.1,0.8,2.2,3.1,1.2,0.5,0.3,1.2
1830,237,89,40.2,11.8,4.4,12.0,35.7,0.9,2.8,63.7,1.7,2.2,83.6,0.7,2.3,3.2,7.9,1.5,0.1,1.9
1831,12753,76,25.3,6.5,2.5,4.7,49.0,0.1,0.2,16.4,1.8,2.5,74.4,0.6,2.2,2.9,2.1,0.7,0.2,1.2
1832,664,54,12.8,5.6,1.9,5.5,35.8,0.6,1.8,40.1,1.0,0.9,108.6,0.3,0.6,0.9,2.4,0.6,-0.6,0.6
1833,5023,73,32.6,9.2,3.4,7.9,45.2,0.4,1.6,15.4,2.0,3.0,66.1,1.1,2.6,3.6,2.5,0.9,0.3,2.0
1834,7818,69,16.7,5.8,2.5,6.2,41.6,-0.8,-1.9,7.1,1.2,1.8,64.1,2.7,4.1,6.5,0.1,0.7,6.3,1.3
1835,2862,60,28.2,10.6,4.0,9.2,46.1,0.3,1.0,26.0,2.0,2.5,82.0,2.0,3.5,5.2,1.5,0.8,1.9,2.3
1836,2724,70,19.8,7.6,2.5,5.9,42.9,0.6,1.4,26.8,1.5,2.0,82.6,0.2,1.4,1.4,1.4,0.4,-0.0,0.9
1837,8137,68,18.7,7.4,2.6,6.0,44.2,0.0,0.4,14.6,2.7,3.7,71.7,2.2,2.6,4.7,0.2,0.7,0.3,1.0
1838,10015,39,9.3,2.7,1.0,2.0,47.8,-0.4,-0.9,20.3,1.0,1.5,68.7,0.5,1.3,1.7,1.0,0.3,0.1,0.9
1839,6970,65,27.1,8.7,2.8,5.2,51.4,0.6,1.5,18.6,2.0,2.2,85.4,0.9,3.8,4.7,2.5,0.8,0.3,1.5
1840,6467,40,9.6,2.5,0.9,2.3,40.6,0.8,1.9,43.2,0.2,0.3,66.5,0.6,1.6,2.1,0.6,0.3,0.2,0.5
1841,12410,74,15.8,8.1,3.0,7.1,41.2,0.1,0.4,27.7,2.1,2.9,74.5,0.8,1.0,1.7,1.9,0.5,0.1,1.7
1842,10984,40,33.2,10.1,3.7,8.4,45.5,0.7,1.9,18.7,1.8,2.3,72.0,1.2,3.0,4.3,2.5,1.0,0.2,2.3
1843,3598,44,14.6,5.3,2.0,4.5,44.0,0.3,0.9,12.5,0.7,0.9,80.7,1.3,2.0,3.1,0.6,0.4,0.4,0.5
1844,1251,37,11.6,3.0,1.3,3.0,42.9,-0.1,-0.0,17.0,0.3,0.4,72.2,0.7,1.5,2.0,0.9,0.3,0.1,0.8
1845,12993,79,10.4,3.6,1.4,3.6,39.5,0.3,0.8,48.1,0.5,0.6,72.5,0.3,1.0,1.2,0.9,0.2,-0.1,0.7
1846,2056,77,21.2,4.7,2.0,3.7,51.4,0.2,0.5,31.2,0.6,0.8,68.2,1.1,3.0,4.2,1.0,0.5,0.3,0.7
1847,4298,58,21.3,11.1,4.4,9.3,47.6,0.5,1.6,11.1,2.1,2.5,78.5,0.6,2.1,2.8,1.1,0.7,0.1,0.8
1848,5825,77,32.5,8.4,3.3,5.7,57.1,0.3,0.8,28.3,1.6,2.5,65.3,1.9,4.3,5.9,1.9,0.8,1.5,1.3
1849,11412,53,11.9,4.4,1.6,3.8,43.7,0.0,0.4,8.0,1.2,1.6,72.6,0.3,1.0,1.5,0.3,0.2,0.2,0.7
1850,12963,76,25.8,8.9,3.4,6.5,51.1,0.2,0.7,2.3,2.2,2.5,98.4,1.3,2.0,3.3,2.8,0.9,0.2,2.1
1851,9615,62,21.4,10.3,3.8,9.1,41.0,0.2,0.7,12.6,2.4,3.9,60.6,1.2,2.5,4.0,2.3,0.8,0.6,2.1
1852,12421,86,44.3,16.9,6.7,14.2,47.4,0.3,1.0,21.3,2.9,3.8,82.8,1.8,3.5,5.2,7.0,2.9,0.4,2.5
1853,9606,93,20.3,6.7,3.0,7.0,41.7,-0.3,-0.7,9.0,1.4,2.0,75.9,1.3,1.8,3.1,1.7,0.9,0.2,1.3
1854,10848,65,11.7,3.4,1.2,3.0,40.4,0.5,1.5,26.1,0.7,0.9,69.6,0.4,0.8,1.2,0.8,0.4,-0.2,0.5
1855,7933,70,16.9,6.4,2.8,6.9,39.4,0.2,0.6,4.3,0.8,1.2,65.2,1.7,2.1,4.0,0.5,0.7,0.4,0.9
1856,2767,62,12.9,5.6,2.3,4.6,47.8,-0.2,-0.3,-4.8,0.9,1.6,51.6,0.8,1.4,2.4,0.6,0.2,0.0,1.5
1857,11652,56,14.2,6.2,2.6,4.9,50.9,0.3,0.8,17.8,0.7,1.3,59.4,1.9,3.0,5.1,0.2,0.2,0.5,0.6
1858,12039,69,15.0,7.0,2.4,5.6,42.8,0.9,2.4,25.1,1.2,1.4,83.7,0.9,1.0,2.0,0.8,0.6,-0.4,1.1
1859,1682,82,10.0,3.1,1.2,2.4,49.5,0.1,0.4,2.3,0.8,1.0,77.0,1.0,1.6,2.6,0.1,0.1,0.2,0.3
1860,2171,52,7.1,3.7,1.5,3.6,41.1,0.4,1.2,14.1,0.5,0.7,69.4,0.4,0.7,1.1,0.3,0.4,0.1,0.5
1861,3055,68,16.7,8.2,2.9,6.5,46.6,0.6,1.9,32.5,1.9,2.0,92.4,0.7,1.6,2.3,2.1,0.8,-0.1,1.4
1862,8042,24,7.2,1.5,0.6,1.5,42.7,0.3,0.8,28.7,0.1,0.2,73.0,0.1,0.5,0.5,0.4,0.3,-0.2,0.3
